persona_id,journey_index,step_id,phase,action,dwell_seconds,signals,detected_events,intervention,intervention_accepted
franz,66,s4_initial_price,Product,select_optimal,22.36,dwell|price_hover,none,none,
franz,66,s5_add_ons,Product,continue,7.42,dwell,none,none,
franz,66,s6_health_questions,Inputs,continue,5.03,dwell,none,none,
franz,66,s7_final_price,Recommendation,confirm,23.14,dwell|price_hover|cancel_hover|inactivity,cancel_intent|price_gap_shock,price_gap_transparency,1
franz,66,s8_confirm,Closing,confirm,9.81,dwell,none,none,
franz,67,s1_coverage_scope,Inputs,at_doctor,4.4,dwell,none,none,
franz,67,s2_for_whom,Inputs,myself,10.38,dwell,none,none,
franz,67,s3_personal_data,Inputs,submit,6.11,dwell,none,none,
franz,67,s4_initial_price,Product,abandon,30.49,dwell|price_hover|cancel_hover,cancel_intent,price_reframe,0
franz,68,s1_coverage_scope,Inputs,at_doctor,7.79,dwell,none,none,
franz,68,s2_for_whom,Inputs,myself,7.98,dwell,none,none,
franz,68,s3_personal_data,Inputs,submit,8.43,dwell,none,none,
franz,68,s4_initial_price,Product,abandon,20.74,dwell|price_hover|cancel_hover,cancel_intent,price_reframe,1
franz,69,s1_coverage_scope,Inputs,at_doctor,8.35,dwell,none,none,
franz,69,s2_for_whom,Inputs,myself,7.23,dwell,none,none,
franz,69,s3_personal_data,Inputs,submit,6.48,dwell,none,none,
franz,69,s4_initial_price,Product,abandon,24.07,dwell|price_hover|cancel_hover,cancel_intent,price_reframe,1
franz,70,s1_coverage_scope,Inputs,at_doctor,9.21,dwell,none,none,
franz,70,s2_for_whom,Inputs,myself,8.17,dwell,none,none,
franz,70,s3_personal_data,Inputs,submit,4.14,dwell,none,none,
franz,70,s4_initial_price,Product,select_optimal,23.6,dwell|price_hover|cancel_hover,cancel_intent,price_reframe,1
franz,70,s5_add_ons,Product,continue,9.89,dwell,none,none,
franz,70,s6_health_questions,Inputs,continue,9.6,dwell,none,none,
franz,70,s7_final_price,Recommendation,confirm,16.15,dwell|price_hover,price_gap_shock,price_gap_transparency,1
franz,70,s8_confirm,Closing,confirm,9.55,dwell,none,none,
franz,71,s1_coverage_scope,Inputs,at_doctor,13.86,dwell,none,none,
franz,71,s2_for_whom,Inputs,myself,9.88,dwell,none,none,
franz,71,s3_personal_data,Inputs,submit,9.85,dwell,none,none,
franz,71,s4_initial_price,Product,select_optimal,13.6,dwell|price_hover|cancel_hover,cancel_intent,price_reframe,1
franz,71,s5_add_ons,Product,abandon,19.4,dwell,none,none,
franz,72,s1_coverage_scope,Inputs,at_doctor,7.95,dwell,none,none,
franz,72,s2_for_whom,Inputs,myself,7.3,dwell,none,none,
franz,72,s3_personal_data,Inputs,submit,10.33,dwell,none,none,
franz,72,s4_initial_price,Product,select_optimal,19.87,dwell|price_hover,none,none,
franz,72,s5_add_ons,Product,abandon,10.69,dwell,none,none,
franz,73,s1_coverage_scope,Inputs,at_doctor,16.23,dwell,none,none,
franz,73,s2_for_whom,Inputs,myself,6.15,dwell,none,none,
franz,73,s3_personal_data,Inputs,submit,9.78,dwell,none,none,
franz,73,s4_initial_price,Product,select_optimal,14.02,dwell|price_hover,none,none,
franz,73,s5_add_ons,Product,continue,15.65,dwell,none,none,
franz,73,s6_health_questions,Inputs,continue,9.26,dwell,none,none,
franz,73,s7_final_price,Recommendation,abandon,31.66,dwell|price_hover|cancel_hover|inactivity,cancel_intent|price_gap_shock,price_gap_transparency,1
franz,74,s1_coverage_scope,Inputs,at_doctor,3.64,dwell,none,none,
franz,74,s2_for_whom,Inputs,myself,5.42,dwell,none,none,
franz,74,s3_personal_data,Inputs,submit,10.83,dwell,none,none,
franz,74,s4_initial_price,Product,abandon,25.71,dwell|price_hover|cancel_hover,cancel_intent,price_reframe,0
franz,75,s1_coverage_scope,Inputs,at_doctor,8.61,dwell,none,none,
franz,75,s2_for_whom,Inputs,myself,10.01,dwell,none,none,
franz,75,s3_personal_data,Inputs,submit,7.07,dwell,none,none,
franz,75,s4_initial_price,Product,abandon,27.16,dwell|price_hover|cancel_hover,cancel_intent,price_reframe,1
franz,76,s1_coverage_scope,Inputs,at_doctor,7.94,dwell,none,none,
franz,76,s2_for_whom,Inputs,myself,6.49,dwell,none,none,
franz,76,s3_personal_data,Inputs,submit,8.46,dwell,none,none,
franz,76,s4_initial_price,Product,abandon,20.35,dwell|price_hover|cancel_hover,cancel_intent,price_reframe,1
franz,77,s1_coverage_scope,Inputs,at_doctor,7.83,dwell,none,none,
franz,77,s2_for_whom,Inputs,myself,13.72,dwell,none,none,
franz,77,s3_personal_data,Inputs,submit,8.92,dwell,none,none,
franz,77,s4_initial_price,Product,select_optimal,10.96,dwell|price_hover,none,none,
franz,77,s5_add_ons,Product,abandon,22.11,dwell,none,none,
franz,78,s1_coverage_scope,Inputs,at_doctor,8.27,dwell,none,none,
franz,78,s2_for_whom,Inputs,myself,4.12,dwell,none,none,
franz,78,s3_personal_data,Inputs,submit,8.45,dwell,none,none,
franz,78,s4_initial_price,Product,abandon,23.24,dwell|price_hover|cancel_hover,cancel_intent,price_reframe,1
franz,79,s1_coverage_scope,Inputs,at_doctor,5.87,dwell,none,none,
franz,79,s2_for_whom,Inputs,myself,4.63,dwell,none,none,
franz,79,s3_personal_data,Inputs,submit,11.54,dwell,none,none,
franz,79,s4_initial_price,Product,select_optimal,25.61,dwell|price_hover|cancel_hover,cancel_intent,price_reframe,1
franz,79,s5_add_ons,Product,abandon,13.23,dwell,none,none,
franz,80,s1_coverage_scope,Inputs,at_doctor,8.29,dwell,none,none,
franz,80,s2_for_whom,Inputs,myself,4.7,dwell,none,none,
franz,80,s3_personal_data,Inputs,submit,6.57,dwell,none,none,
franz,80,s4_initial_price,Product,select_optimal,9.29,dwell|price_hover,none,none,
franz,80,s5_add_ons,Product,continue,15.08,dwell,none,none,
franz,80,s6_health_questions,Inputs,continue,7.29,dwell,none,none,
franz,80,s7_final_price,Recommendation,confirm,26.1,dwell|price_hover|cancel_hover|inactivity,cancel_intent,price_gap_transparency,1
franz,80,s8_confirm,Closing,confirm,6.81,dwell,none,none,
franz,81,s1_coverage_scope,Inputs,at_doctor,3.8,dwell,none,none,
franz,81,s2_for_whom,Inputs,myself,9.77,dwell,none,none,
franz,81,s3_personal_data,Inputs,submit,5.26,dwell,none,none,
franz,81,s4_initial_price,Product,select_optimal,15.56,dwell|price_hover,none,none,
franz,81,s5_add_ons,Product,abandon,7.66,dwell,none,none,
franz,82,s1_coverage_scope,Inputs,at_doctor,11.36,dwell,none,none,
franz,82,s2_for_whom,Inputs,myself,6.86,dwell,none,none,
franz,82,s3_personal_data,Inputs,submit,7.43,dwell,none,none,
franz,82,s4_initial_price,Product,abandon,31.32,dwell|price_hover|cancel_hover,cancel_intent,price_reframe,1
franz,83,s1_coverage_scope,Inputs,at_doctor,4.58,dwell,none,none,
franz,83,s2_for_whom,Inputs,myself,8.04,dwell,none,none,
franz,83,s3_personal_data,Inputs,submit,8.69,dwell,none,none,
franz,83,s4_initial_price,Product,select_optimal,18.7,dwell|price_hover|tariff_click_oos|back_nav,oos_tariff|back_nav,tariff_route_explainer,1
franz,83,s5_add_ons,Product,continue,7.71,dwell,none,none,
franz,83,s6_health_questions,Inputs,continue,4.88,dwell,none,none,
franz,83,s7_final_price,Recommendation,confirm,41.21,dwell|price_hover|cancel_hover|inactivity,long_dwell|price_fixation|cancel_intent|price_gap_shock,price_gap_transparency,1
franz,83,s8_confirm,Closing,confirm,9.73,dwell,none,none,
franz,84,s1_coverage_scope,Inputs,at_doctor,5.42,dwell,none,none,
franz,84,s2_for_whom,Inputs,myself,8.46,dwell,none,none,
franz,84,s3_personal_data,Inputs,submit,4.26,dwell,none,none,
franz,84,s4_initial_price,Product,select_optimal,14.17,dwell|price_hover,none,none,
franz,84,s5_add_ons,Product,continue,11.56,dwell,none,none,
franz,84,s6_health_questions,Inputs,continue,12.75,dwell,none,none,
franz,84,s7_final_price,Recommendation,abandon,22.38,dwell|price_hover|cancel_hover|inactivity,cancel_intent|price_gap_shock,price_gap_transparency,1
franz,85,s1_coverage_scope,Inputs,at_doctor,8.56,dwell,none,none,
franz,85,s2_for_whom,Inputs,myself,6.67,dwell,none,none,
franz,85,s3_personal_data,Inputs,submit,5.59,dwell,none,none,
franz,85,s4_initial_price,Product,select_optimal,22.41,dwell|price_hover,none,none,
franz,85,s5_add_ons,Product,continue,17.67,dwell,none,none,
franz,85,s6_health_questions,Inputs,continue,6.01,dwell,none,none,
franz,85,s7_final_price,Recommendation,confirm,25.1,dwell|price_hover|cancel_hover|inactivity,cancel_intent|price_gap_shock,price_gap_transparency,1
franz,85,s8_confirm,Closing,confirm,9.94,dwell,none,none,
franz,86,s1_coverage_scope,Inputs,at_doctor,5.92,dwell,none,none,
franz,86,s2_for_whom,Inputs,myself,11.11,dwell,none,none,
franz,86,s3_personal_data,Inputs,submit,2.58,dwell,none,none,
franz,86,s4_initial_price,Product,select_optimal,16.41,dwell|price_hover|tariff_click_oos|back_nav,oos_tariff|back_nav,tariff_route_explainer,1
franz,86,s5_add_ons,Product,continue,17.39,dwell,none,none,
franz,86,s6_health_questions,Inputs,continue,11.51,dwell,none,none,
franz,86,s7_final_price,Recommendation,confirm,25.31,dwell|price_hover|cancel_hover|inactivity,cancel_intent,price_gap_transparency,1
franz,86,s8_confirm,Closing,confirm,9.28,dwell,none,none,
franz,87,s1_coverage_scope,Inputs,at_doctor,7.69,dwell,none,none,
franz,87,s2_for_whom,Inputs,myself,6.84,dwell,none,none,
franz,87,s3_personal_data,Inputs,submit,3.7,dwell,none,none,
franz,87,s4_initial_price,Product,abandon,21.85,dwell|price_hover|cancel_hover,cancel_intent,price_reframe,0
franz,88,s1_coverage_scope,Inputs,at_doctor,5.85,dwell,none,none,
franz,88,s2_for_whom,Inputs,myself,11.04,dwell,none,none,
franz,88,s3_personal_data,Inputs,submit,8.62,dwell,none,none,
franz,88,s4_initial_price,Product,abandon,24.55,dwell|price_hover|cancel_hover,cancel_intent,price_reframe,0
franz,89,s1_coverage_scope,Inputs,at_doctor,13.26,dwell,none,none,
franz,89,s2_for_whom,Inputs,myself,7.14,dwell,none,none,
franz,89,s3_personal_data,Inputs,submit,6.83,dwell,none,none,
franz,89,s4_initial_price,Product,select_optimal,7.91,dwell|price_hover,none,none,
franz,89,s5_add_ons,Product,continue,16.1,dwell,none,none,
franz,89,s6_health_questions,Inputs,continue,12.09,dwell,none,none,
franz,89,s7_final_price,Recommendation,confirm,11.39,dwell|price_hover,none,none,
franz,89,s8_confirm,Closing,confirm,6.42,dwell,none,none,
franz,90,s1_coverage_scope,Inputs,at_doctor,7.7,dwell,none,none,
franz,90,s2_for_whom,Inputs,myself,6.06,dwell,none,none,
franz,90,s3_personal_data,Inputs,submit,12.88,dwell,none,none,
franz,90,s4_initial_price,Product,select_optimal,19.39,dwell|price_hover,none,none,
franz,90,s5_add_ons,Product,continue,14.42,dwell,none,none,
franz,90,s6_health_questions,Inputs,continue,7.71,dwell,none,none,
franz,90,s7_final_price,Recommendation,confirm,30.79,dwell|price_hover|cancel_hover|inactivity,cancel_intent|price_gap_shock,price_gap_transparency,1
franz,90,s8_confirm,Closing,confirm,13.71,dwell,none,none,
franz,91,s1_coverage_scope,Inputs,at_doctor,9.87,dwell,none,none,
franz,91,s2_for_whom,Inputs,myself,9.9,dwell,none,none,
franz,91,s3_personal_data,Inputs,submit,6.63,dwell,none,none,
franz,91,s4_initial_price,Product,abandon,24.56,dwell|price_hover|cancel_hover,cancel_intent,price_reframe,0
franz,92,s1_coverage_scope,Inputs,at_doctor,3.16,dwell,none,none,
franz,92,s2_for_whom,Inputs,myself,10.51,dwell,none,none,
franz,92,s3_personal_data,Inputs,submit,10.55,dwell,none,none,
franz,92,s4_initial_price,Product,select_optimal,12.53,dwell|price_hover,none,none,
franz,92,s5_add_ons,Product,continue,19.57,dwell,none,none,
franz,92,s6_health_questions,Inputs,continue,6.6,dwell,none,none,
franz,92,s7_final_price,Recommendation,confirm,13.0,dwell|price_hover,none,none,
franz,92,s8_confirm,Closing,confirm,9.61,dwell,none,none,
franz,93,s1_coverage_scope,Inputs,at_doctor,9.02,dwell,none,none,
franz,93,s2_for_whom,Inputs,myself,10.6,dwell,none,none,
franz,93,s3_personal_data,Inputs,submit,5.79,dwell,none,none,
franz,93,s4_initial_price,Product,abandon,19.29,dwell|price_hover|cancel_hover,cancel_intent,price_reframe,0
franz,94,s1_coverage_scope,Inputs,at_doctor,9.18,dwell,none,none,
franz,94,s2_for_whom,Inputs,myself,7.08,dwell,none,none,
franz,94,s3_personal_data,Inputs,submit,11.71,dwell,none,none,
franz,94,s4_initial_price,Product,select_optimal,17.08,dwell|price_hover,none,none,
franz,94,s5_add_ons,Product,continue,22.58,dwell,none,none,
franz,94,s6_health_questions,Inputs,continue,9.94,dwell,none,none,
franz,94,s7_final_price,Recommendation,abandon,31.44,dwell|price_hover|cancel_hover|inactivity,cancel_intent,price_gap_transparency,1
franz,95,s1_coverage_scope,Inputs,at_doctor,3.75,dwell,none,none,
franz,95,s2_for_whom,Inputs,myself,8.72,dwell,none,none,
franz,95,s3_personal_data,Inputs,submit,4.74,dwell,none,none,
franz,95,s4_initial_price,Product,select_optimal,23.66,dwell|price_hover,none,none,
franz,95,s5_add_ons,Product,abandon,18.54,dwell,none,none,
franz,96,s1_coverage_scope,Inputs,at_doctor,4.83,dwell,none,none,
franz,96,s2_for_whom,Inputs,myself,3.87,dwell,none,none,
franz,96,s3_personal_data,Inputs,submit,8.33,dwell,none,none,
franz,96,s4_initial_price,Product,select_optimal,21.2,dwell|price_hover|cancel_hover,cancel_intent,price_reframe,1
franz,96,s5_add_ons,Product,continue,18.52,dwell,none,none,
franz,96,s6_health_questions,Inputs,continue,10.34,dwell,none,none,
franz,96,s7_final_price,Recommendation,abandon,34.95,dwell|price_hover|cancel_hover|inactivity,cancel_intent|price_gap_shock,price_gap_transparency,1
franz,97,s1_coverage_scope,Inputs,at_doctor,8.48,dwell,none,none,
franz,97,s2_for_whom,Inputs,myself,10.35,dwell,none,none,
franz,97,s3_personal_data,Inputs,submit,9.31,dwell,none,none,
franz,97,s4_initial_price,Product,select_optimal,21.29,dwell|price_hover|tariff_click_oos|back_nav,oos_tariff|back_nav,tariff_route_explainer,1
franz,97,s5_add_ons,Product,continue,13.08,dwell,none,none,
franz,97,s6_health_questions,Inputs,continue,8.12,dwell,none,none,
franz,97,s7_final_price,Recommendation,abandon,29.13,dwell|price_hover|cancel_hover|inactivity,cancel_intent|price_gap_shock,price_gap_transparency,1
franz,98,s1_coverage_scope,Inputs,at_doctor,10.75,dwell,none,none,
franz,98,s2_for_whom,Inputs,myself,6.42,dwell,none,none,
franz,98,s3_personal_data,Inputs,submit,7.69,dwell,none,none,
franz,98,s4_initial_price,Product,select_optimal,8.74,dwell|price_hover|tariff_click_oos|back_nav,oos_tariff|back_nav,tariff_route_explainer,1
franz,98,s5_add_ons,Product,continue,16.11,dwell,none,none,
franz,98,s6_health_questions,Inputs,continue,11.66,dwell,none,none,
franz,98,s7_final_price,Recommendation,confirm,16.17,dwell|price_hover,price_gap_shock,price_gap_transparency,1
franz,98,s8_confirm,Closing,confirm,5.53,dwell,none,none,
franz,99,s1_coverage_scope,Inputs,at_doctor,4.78,dwell,none,none,
franz,99,s2_for_whom,Inputs,myself,5.6,dwell,none,none,
franz,99,s3_personal_data,Inputs,submit,7.97,dwell,none,none,
franz,99,s4_initial_price,Product,abandon,28.04,dwell|price_hover|cancel_hover,cancel_intent,price_reframe,1
franz,100,s1_coverage_scope,Inputs,at_doctor,10.22,dwell,none,none,
franz,100,s2_for_whom,Inputs,myself,7.67,dwell,none,none,
franz,100,s3_personal_data,Inputs,submit,8.71,dwell,none,none,
franz,100,s4_initial_price,Product,select_optimal,20.82,dwell|price_hover,none,none,
franz,100,s5_add_ons,Product,continue,14.11,dwell,none,none,
franz,100,s6_health_questions,Inputs,continue,9.19,dwell,none,none,
franz,100,s7_final_price,Recommendation,confirm,8.73,dwell|price_hover,price_gap_shock,price_gap_transparency,1
franz,100,s8_confirm,Closing,confirm,3.89,dwell,none,none,
franz,101,s1_coverage_scope,Inputs,at_doctor,4.86,dwell,none,none,
franz,101,s2_for_whom,Inputs,myself,11.83,dwell,none,none,
franz,101,s3_personal_data,Inputs,submit,9.17,dwell,none,none,
franz,101,s4_initial_price,Product,select_optimal,20.37,dwell|price_hover|cancel_hover,cancel_intent,price_reframe,1
franz,101,s5_add_ons,Product,continue,16.33,dwell,none,none,
franz,101,s6_health_questions,Inputs,continue,9.33,dwell,none,none,
franz,101,s7_final_price,Recommendation,abandon,29.17,dwell|price_hover|cancel_hover|inactivity,cancel_intent|price_gap_shock,price_gap_transparency,0
franz,102,s1_coverage_scope,Inputs,at_doctor,8.25,dwell,none,none,
franz,102,s2_for_whom,Inputs,myself,5.07,dwell,none,none,
franz,102,s3_personal_data,Inputs,submit,10.01,dwell,none,none,
franz,102,s4_initial_price,Product,abandon,19.86,dwell|price_hover|cancel_hover,cancel_intent,price_reframe,1
franz,103,s1_coverage_scope,Inputs,at_doctor,11.03,dwell,none,none,
franz,103,s2_for_whom,Inputs,myself,7.97,dwell,none,none,
franz,103,s3_personal_data,Inputs,submit,11.21,dwell,none,none,
franz,103,s4_initial_price,Product,abandon,23.46,dwell|price_hover|cancel_hover,cancel_intent,price_reframe,0
franz,104,s1_coverage_scope,Inputs,at_doctor,4.21,dwell,none,none,
franz,104,s2_for_whom,Inputs,myself,8.0,dwell,none,none,
franz,104,s3_personal_data,Inputs,submit,8.76,dwell,none,none,
franz,104,s4_initial_price,Product,select_optimal,18.91,dwell|price_hover,none,none,
franz,104,s5_add_ons,Product,abandon,11.51,dwell,none,none,
franz,105,s1_coverage_scope,Inputs,at_doctor,6.88,dwell,none,none,
franz,105,s2_for_whom,Inputs,myself,2.81,dwell,none,none,
franz,105,s3_personal_data,Inputs,submit,12.52,dwell,none,none,
franz,105,s4_initial_price,Product,abandon,30.19,dwell|price_hover|cancel_hover,cancel_intent,price_reframe,0
franz,106,s1_coverage_scope,Inputs,at_doctor,6.79,dwell,none,none,
franz,106,s2_for_whom,Inputs,myself,12.22,dwell,none,none,
franz,106,s3_personal_data,Inputs,submit,9.75,dwell,none,none,
franz,106,s4_initial_price,Product,abandon,20.69,dwell|price_hover|cancel_hover,cancel_intent,price_reframe,0
franz,107,s1_coverage_scope,Inputs,at_doctor,5.46,dwell,none,none,
franz,107,s2_for_whom,Inputs,myself,6.77,dwell,none,none,
franz,107,s3_personal_data,Inputs,submit,5.71,dwell,none,none,
franz,107,s4_initial_price,Product,select_optimal,25.82,dwell|price_hover,long_dwell|price_fixation,price_reframe,0
franz,107,s5_add_ons,Product,continue,19.21,dwell,none,none,
franz,107,s6_health_questions,Inputs,continue,9.83,dwell,none,none,
franz,107,s7_final_price,Recommendation,abandon,28.99,dwell|price_hover|cancel_hover|inactivity,cancel_intent,price_gap_transparency,1
franz,108,s1_coverage_scope,Inputs,at_doctor,6.15,dwell,none,none,
franz,108,s2_for_whom,Inputs,myself,7.4,dwell,none,none,
franz,108,s3_personal_data,Inputs,submit,2.0,dwell,none,none,
franz,108,s4_initial_price,Product,select_optimal,12.97,dwell|price_hover|tariff_click_oos|back_nav,oos_tariff|back_nav,tariff_route_explainer,1
franz,108,s5_add_ons,Product,continue,13.49,dwell,none,none,
franz,108,s6_health_questions,Inputs,continue,7.26,dwell,none,none,
franz,108,s7_final_price,Recommendation,confirm,10.23,dwell|price_hover,none,none,
franz,108,s8_confirm,Closing,confirm,11.21,dwell,none,none,
franz,109,s1_coverage_scope,Inputs,at_doctor,12.36,dwell,none,none,
franz,109,s2_for_whom,Inputs,myself,9.35,dwell,none,none,
franz,109,s3_personal_data,Inputs,submit,12.56,dwell,none,none,
franz,109,s4_initial_price,Product,abandon,26.07,dwell|price_hover|cancel_hover,cancel_intent,price_reframe,1
franz,110,s1_coverage_scope,Inputs,at_doctor,11.2,dwell,none,none,
franz,110,s2_for_whom,Inputs,myself,4.15,dwell,none,none,
franz,110,s3_personal_data,Inputs,submit,7.67,dwell,none,none,
franz,110,s4_initial_price,Product,select_optimal,27.39,dwell|price_hover|cancel_hover,cancel_intent,price_reframe,1
franz,110,s5_add_ons,Product,continue,21.16,dwell,none,none,
franz,110,s6_health_questions,Inputs,continue,10.56,dwell,none,none,
franz,110,s7_final_price,Recommendation,confirm,24.3,dwell|price_hover|cancel_hover|inactivity,cancel_intent|price_gap_shock,price_gap_transparency,1
